keyword,label
music what ?,26821
? what favorite,26821
music like kinds,26822
all i like,26822
all music kinds,26822
i music,26822
i all,26822
all i music,26822
you do,26823
do pets,26823
pets like you,26823
? like,26823
do ?,26823
you ?,26823
soup local,26825
soup local i,26825
volunteer kitchen,26825
volunteer i soup,26825
volunteer i kitchen,26825
local i volunteer,26825
languages also study,26826
i study,26826
languages i,26826
also i,26826
i study,26826
study languages i,26826
languages spanish studying,26827
spanish studying currently,26827
one languages currently,26827
i studying,26827
currently languages i,26827
languages spanish,26827
know you do,26828
many know,26828
know how many,26828
languages you how,26828
? languages,26828
how you,26828
spanish my,26831
spanish trabajo,26831
spanish favorite,26831
spanish word favorite,26831
my favorite,26831
spanish my,26831
fun sounds,26832
? you do,26832
hear you do,26832
sounds you,26832
it proud sounds,26832
sounds proud hear,26832
do i love,26833
love do,26833
love i i,26833
do it i,26833
it i,26833
love do i,26833
i m fine,26836
m i,26836
fine i,26836
fine m no,26836
m no fine,26836
m no,26836
what you crazy do get ? cross,26838
? serious rabbit do,26838
get serious crazy cross what rabbit you you thief when,26838
you get thief,26838
what thief cross you do you ? serious,26838
you what serious crazy,26838
not na,26840
na not back,26840
na not,26840
back gon,26840
na not,26840
not back gon,26840
story tell,26841
story me,26841
tell story,26841
tell me,26841
story ? tell,26841
me tell,26841
you what ?,26845
you what,26845
you doing,26845
you what,26845
what you,26845
what you,26845
my like playing,26847
story mother,26847
like story my,26847
dentist basketball,26847
little i my,26847
i my,26847
classical you,26849
reading it,26849
reading  ,26849
classical it what,26849
what you,26849
  you,26849
you what tonight,26850
tonight you,26850
you ? tonight,26850
what tonight you,26850
? what tonight,26850
you tonight ?,26850
  no married,26852
no otherwise  ,26852
  no otherwise,26852
married otherwise,26852
  no,26852
no married  ,26852
also one try,26853
try one,26853
one try,26853
guess one also,26853
guess one also,26853
i one,26853
funny you,26855
you older sister,26855
older funny you,26855
older you,26855
you funny older,26855
older funny,26855
that chocolate i cookie oh scratch chip s,26857
chocolate s great that chip scratch make,26857
scratch make oh chip great bomb cookie s that i,26857
s chocolate that great bomb cookie,26857
scratch great chip bomb cookie s chocolate,26857
great s bomb chocolate that chip cookie,26857
doing how tonight,26858
? you doing,26858
? you how,26858
doing how tonight,26858
you how,26858
tonight doing,26858
my relaxing,26861
my relaxing dogs,26861
i dogs my,26861
relaxing my,26861
dogs i,26861
relaxing my i,26861
you what,26862
what you ?,26862
what tonight,26862
tonight you,26862
tonight what,26862
tonight what,26862
you ?,26863
hi you what,26863
? to hi,26863
to ? you,26863
you what to,26863
you ?,26863
love i horses,26867
i horses,26867
love love horses,26867
horses i love,26867
i love,26867
horses riding horses,26867
try cool,26868
well i,26868
well i,26868
try it well,26868
maybe well i,26868
cool i try,26868
love i ride,26869
ride love horses,26869
horses i i,26869
ride riding,26869
horses riding i,26869
i riding,26869
’m i teacher,26870
school teacher elementary,26870
elementary ’m,26870
i elementary ’m,26870
haha i,26870
nothing elementary special,26870
? you,26874
farmer you,26874
too ? you,26874
too you,26874
? farmer too,26874
too ?,26874
teacher teachers you how,26877
too parents share parents interesting well,26877
i parents parents too well,26877
job interesting parents my teachers you teacher how share,26877
too you well interesting how job,26877
too job i parents share my interesting teacher parents,26877
my die battery,26881
my battery die,26881
die okay battery,26881
die battery,26881
battery die,26881
die okay my,26881
right ?,26882
battery aimls,26882
right die,26882
right that,26882
do battery that,26882
s die right,26882
dog i,26887
dog german,26887
dog german shepherd,26887
dog german i,26887
i shepherd,26887
shepherd german dog,26887
you do ?,26888
you do like,26888
? like,26888
you ?,26888
like ? do,26888
? like,26888
do husband,26890
husband do,26890
husband do you,26890
you do,26890
husband ? do,26890
you do husband,26890
hockey watch i,26891
hockey i watch,26891
like i nhl,26891
watch nhl,26891
hockey nhl like,26891
i watch,26891
? sports do,26892
sports ?,26892
do sports,26892
do sports,26892
do sports like,26892
? sports you,26892
? hello you,26894
how ?,26894
? you how,26894
? you,26894
? you how,26894
you how hello,26894
i do,26895
you ok what,26895
doing what,26895
like what do,26895
doing ok,26895
ok do i,26895
like books lot,26896
i books,26896
like i lot,26896
lot like,26896
lot i,26896
like lot,26896
books what you,26897
like kind,26897
what like,26897
books like,26897
do what like,26897
like books do,26897
i more fiction,26898
fiction i,26898
more fiction lover,26898
i fiction,26898
lover fiction,26898
i lover,26898
i know,26899
know i,26899
😻 guy,26899
😻 i know,26899
i know,26899
guy love,26899
living you what,26900
do what,26900
what living do,26900
you living,26900
what you,26900
do you,26900
pizza eat,26901
ocean pizza,26901
eat pizza i,26901
mostly i,26901
nothing pizza,26901
mostly ocean pizza,26901
what think do,26905
president do what,26905
what think do,26905
you what think,26905
president think,26905
😦 you think,26905
give me,26906
give me stars,26906
give me time,26906
give me time,26906
me time give,26906
stars give,26906
you talk,26907
you i,26907
that not,26907
going you,26907
going that,26907
talk you,26907
me tell something,26909
tell something,26909
tell you something,26909
tell me,26909
you me something,26909
tell something you,26909
🍎 i you,26910
you what,26910
school i what,26910
what 🍎,26910
school i you,26910
you i,26910
now right,26911
right now,26911
i home right,26911
home i right,26911
right now home,26911
right i,26911
what like you,26912
do like you,26912
what you like,26912
like what,26912
you do,26912
you what like,26912
i playing,26913
spare my,26913
spare what,26913
enjoy spare,26913
playing i,26913
enjoy music,26913
do like,26915
do color,26915
what do,26915
you do,26915
you yes like,26915
you what,26915
color ?,26917
what ? color,26917
what color eyes,26917
? color,26917
what color,26917
? what,26917
yes what,26918
what mostly,26918
eyes yes,26918
eyes color what,26918
my brown like,26918
what color eyes,26918
i must,26920
must go i,26920
listen go,26920
i go,26920
i listen must,26920
go must listen,26920
time you,26921
time next,26921
see till,26921
see time,26921
till time,26921
see next you,26921
i even i hate dresses summer summer,26922
summer hate i even dresses they,26922
i even summer though dresses hate they i,26922
though i they,26922
though even love 😗 dresses i hate,26922
i summer summer dresses love even though hate,26922
today i i,26926
exhausted i hate,26926
class exhausted ’m,26926
it exhausted ’m,26926
exhausted class i,26926
’m i,26926
christian christian love,26927
i music,26927
christian christian,26927
christian music classical,26927
christian music,26927
i classical love,26927
? old how,26928
you ?,26928
? you how,26928
old how,26928
old you how,26928
how old ?,26928
old ?,26931
you old how,26931
how old,26931
? you,26931
old you how,26931
you how ?,26931
what again,26933
? what talking,26933
what ? we,26933
talking we ?,26933
? again,26933
we again what,26933
context specific more,26935
try specific,26935
putting try context,26935
context specific try,26935
context try putting,26935
specific try putting,26935
you ?,26936
sports you,26936
enjoy do,26936
you do sports,26936
sports ?,26936
enjoy sports,26936
like sports i,26937
i play do,26937
play sports,26937
sports play i,26937
do like i,26937
like i do,26937
good very you,26939
very run fast,26939
very fast good,26939
fast soccer you,26939
good fast,26939
run soccer,26939
hi two,26943
i young,26943
ve two young,26943
i hi,26943
two kids,26943
ve young,26943
who i brother,26944
i who brother,26944
’s me,26944
me older,26944
who ’s i,26944
i me,26944
i sing,26945
i i,26945
christian i,26945
love i christian,26945
christian i,26945
sing love christian,26945
i not,26948
not i,26948
s one not,26948
one not,26948
one not i,26948
not one one,26948
what movies ?,26953
movies what,26953
what ? favoite,26953
favoite what,26953
movies favoite what,26953
? what favoite,26953
horror my favorites,26954
movies my favorites,26954
my movies,26954
my favorites movies,26954
my horror,26954
movies favorites my,26954
🎬 movie,26955
movie person,26955
person movie 🎬,26955
movie more person,26955
horror movie,26955
🎬 more,26955
home father,26956
father home work,26956
depot my,26956
father work used,26956
depot home my,26956
home father,26956
where work,26957
you do work,26957
where do,26957
? where work,26957
do where,26957
do ?,26957
😎 used dad,26958
my cool,26958
dad depot used,26958
😎 work depot,26958
😎 used,26958
home my,26958
you ?,26959
job ? do,26959
you do ?,26959
you ?,26959
do ? you,26959
you job ?,26959
do you ?,26960
you work,26960
where do work,26960
work you,26960
? where you,26960
do you,26960
work travel do,26961
i work not,26961
travel not,26961
work do,26961
travel do not,26961
i travel,26961
field services working,26962
services working spent,26962
decade spent,26962
spent services,26962
i spent decade,26962
i spent,26962
worked ?,26963
ever you,26963
you ? worked,26963
worked ?,26963
ever life worked,26963
life ? worked,26963
i used services,26964
human services,26964
work it i,26964
services heard it,26964
all services human,26964
all it heard,26964
you ? old,26965
old you,26965
how old,26965
how ? you,26965
how you,26965
? old you,26965
thinking num,26966
num thinking,26966
start i thoughts,26966
not i thoughts,26966
thoughts drinking,26966
i good,26966
❤ i,26967
you i,26967
i ❤,26967
miss ❤ i,26967
miss you i,26967
miss you i,26967
you them solve,26968
solve you them,26968
anyway them,26968
anyway them you,26968
solve anyway,26968
them you anyway,26968
you more it,26969
you more frightens,26969
easy you it,26969
it frightens,26969
frightens more,26969
frightens more,26969
bit chat nothing,26970
little better thanks,26970
chat bit thanks,26970
little chat,26970
nothing bit,26970
nothing little bit,26970
home stay,26971
i stay,26971
dad home,26971
home dad,26971
home dad,26971
i stay,26971
you mean it,26972
you know,26972
does do it,26972
mean do know,26972
you ? do,26972
mean does,26972
yeah not 🙏,26973
another ca language escapism yeah,26973
wish ca language doing,26973
escapism knew i nothing,26973
learn wish ca 🙏 escapism not i nothing doing,26973
knew language ca 🙏 escapism nothing another,26973
dogs do three,26975
dogs three ?,26975
do ? dogs,26975
dogs you,26975
dogs three you,26975
do ?,26975
dogs no i,26977
dogs no dogs,26977
love dogs,26977
no love,26977
dogs love,26977
dogs dogs no,26977
playing video,26981
video football playing,26981
football video playing,26981
games playing,26981
football games video,26981
video playing,26981
you do,26983
do what,26983
like you what,26983
you what do,26983
do like,26983
do like you,26983
like gym,26984
go gym,26984
gym go i,26984
gym i,26984
i like gym,26984
go gym,26984
weight you ?,26985
you weight lift,26985
? you lift,26985
lift you weight,26985
? weight,26985
weight you lift,26985
living do do,26988
living what,26988
living do what,26988
you what,26988
do you,26988
living do you,26988
you do work,26990
do kind company,26990
company what,26990
company do kind,26990
company kind what,26990
kind work what,26990
gym no back,26995
i gym,26995
got gym,26995
gym no,26995
got i no,26995
gym back,26995
mate ? you,26998
? you,26998
mate ? do,26998
? you mate,26998
do mate,26998
? do,26998
not do,26999
do job,26999
do not job,26999
not job do,26999
not job do,26999
do i not,26999
you do like,27000
you like do,27000
do what ?,27000
what like,27000
you what,27000
like what do,27000
color what favorite,27002
color ?,27002
what color ?,27002
color ?,27002
favorite ? what,27002
what favorite,27002
? you i,27003
you like what,27003
like what,27003
what like you,27003
i like what,27003
blue ?,27003
disney go ?,27004
you did ever,27004
disney world go,27004
you world ?,27004
did you go,27004
? ever,27004
mickey ? do,27007
love ?,27007
mouse do mickey,27007
do you mouse,27007
you mouse mickey,27007
love mouse you,27007
mall i go,27009
mall go like,27009
mall go like,27009
like go mall,27009
like i,27009
like i mall,27009
? do what,27013
do you ?,27013
you do,27013
fun ?,27013
? do,27013
do fun you,27013
cook i,27015
cook i,27015
i paella cook,27015
cook love i,27015
i love,27015
i love cook,27015
? you cook,27016
cook you ?,27016
like you do,27016
? like,27016
? do like,27016
cook you,27016
christopher columbus descendant,27017
descendant christopher i,27017
christopher m descendant,27017
m descendant i,27017
columbus christopher i,27017
m i,27017
famous ?,27018
? he,27018
famous he know,27018
do ? you,27018
do ?,27018
? famous,27018
i ve chips,27019
i fish chips,27019
weakness chips ve,27019
weakness fish chips,27019
fish i,27019
fish ve,27019
you me ?,27020
can eat me,27020
can me,27020
? me,27020
? eat,27020
me ? you,27020
’s what,27021
what up ’s,27021
? what,27021
